1369164.407,3,-3.196,-10.884,-0.943,4,-0.426,-1.741,-1.784
1369164.412,3,-3.151,-10.02,-1.153,4,-0.242,-1.637,-1.692
1369164.418,3,-3.357,-8.924,-1.902,4,-0.081,-1.551,-1.607
1369164.422,3,-4.037,-8.077,-2.058,4,0.043,-1.496,-1.563
1369164.426,3,-4.899,-7.5,-2.031,4,0.127,-1.516,-1.561
1369164.432,3,-5.794,-7.083,-1.949,4,0.194,-1.595,-1.584
1369164.437,3,-6.813,-6.912,-1.665,4,0.26,-1.713,-1.63
1369164.442,3,-7.77,-6.777,-1.579,4,0.325,-1.846,-1.69
1369164.446,3,-8.442,-6.608,-1.642,4,0.387,-1.973,-1.751
1369164.452,3,-8.854,-6.366,-1.879,4,0.432,-2.089,-1.805
1369164.457,3,-9.158,-6.123,-2.32,4,0.455,-2.214,-1.857
1369164.461,3,-9.254,-5.92,-2.569,4,0.453,-2.37,-1.913
1369164.466,3,-9.176,-5.721,-2.545,4,0.434,-2.57,-1.964
1369164.473,3,-9.056,-5.511,-2.157,4,0.423,-2.807,-2.017
1369164.478,3,-8.723,-5.407,-2.069,4,0.441,-3.062,-2.064
1369164.482,3,-8.17,-5.265,-2.124,4,0.489,-3.296,-2.107
1369164.487,3,-7.423,-5.088,-2.164,4,0.551,-3.498,-2.14
1369164.493,3,-6.542,-4.936,-2.036,4,0.608,-3.673,-2.176
1369164.497,3,-5.611,-4.764,-1.877,4,0.662,-3.831,-2.223
1369164.502,3,-4.707,-4.557,-1.662,4,0.72,-3.963,-2.288
1369164.506,3,-4.062,-4.193,-1.366,4,0.778,-4.05,-2.378
1369164.512,3,-3.687,-3.752,-0.952,4,0.83,-4.073,-2.479
1369164.517,3,-3.546,-3.286,-0.773,4,0.887,-4.026,-2.585
1369164.522,3,-3.348,-2.925,-0.763,4,0.95,-3.901,-2.681
1369164.526,3,-3.263,-2.576,-0.818,4,1.002,-3.7,-2.756
1369164.532,3,-3.378,-2.145,-0.907,4,1.046,-3.443,-2.811
1369164.537,3,-3.389,-1.903,-1.13,4,1.081,-3.16,-2.84
1369164.542,3,-3.269,-1.732,-1.302,4,1.106,-2.863,-2.835
1369164.546,3,-3.297,-1.554,-1.541,4,1.114,-2.564,-2.796
1369164.552,3,-3.379,-1.335,-1.771,4,1.11,-2.274,-2.736
1369164.557,3,-3.628,-1.046,-2.124,4,1.099,-1.993,-2.65
1369164.562,3,-4.112,-0.674,-2.425,4,1.077,-1.73,-2.542
1369164.566,3,-4.707,-0.182,-2.771,4,1.051,-1.49,-2.41
1369164.572,3,-5.248,0.334,-3.138,4,1.03,-1.264,-2.255
1369164.577,3,-6.026,0.463,-3.358,4,1.015,-1.057,-2.102
1369164.583,3,-7.131,0.189,-3.681,4,1.007,-0.871,-1.993
1369164.587,3,-8.199,-0.189,-3.977,4,1.003,-0.712,-1.929
1369164.592,3,-9.002,-0.6,-4.427,4,1.001,-0.586,-1.871
1369164.598,3,-9.561,-0.861,-4.902,4,0.993,-0.496,-1.801
1369164.602,3,-9.943,-0.988,-5.229,4,0.977,-0.45,-1.72
1369164.607,3,-10.262,-1.055,-5.364,4,0.958,-0.443,-1.634
1369164.612,3,-10.403,-1.116,-5.623,4,0.933,-0.457,-1.546
1369164.618,3,-10.374,-1.109,-6.026,4,0.902,-0.468,-1.456
1369164.621,3,-10.345,-1.07,-6.212,4,0.853,-0.463,-1.366
1369164.627,3,-10.241,-1.08,-6.34,4,0.787,-0.434,-1.273
1369164.632,3,-9.871,-1.201,-6.892,4,0.714,-0.364,-1.175
1369164.637,3,-9.479,-1.385,-7.703,4,0.643,-0.263,-1.075
1369164.642,3,-9.341,-1.565,-8.586,4,0.56,-0.183,-0.977
1369164.647,3,-9.559,-1.581,-8.631,4,0.464,-0.164,-0.885
1369164.653,3,-9.815,-1.61,-8.352,4,0.349,-0.186,-0.791
1369164.658,3,-9.588,-1.579,-8.586,4,0.249,-0.19,-0.683
1369164.662,3,-9.045,-1.488,-8.586,4,0.192,-0.151,-0.556
1369164.668,3,-9.069,-1.438,-7.648,4,0.158,-0.119,-0.441
1369164.672,3,-10.4,-1.749,-8.311,4,0.153,-0.113,-0.35
1369164.678,3,-12.586,-2.381,-16.294,4,0.184,-0.111,-0.248
1369164.684,3,-17.563,-2.74,-29.729,4,0.129,-0.157,-0.092
1369164.688,3,-27.281,-4.814,-35.45,4,-0.29,-0.556,0.149
1369164.693,3,-36.242,-10.104,-14.89,4,-1.107,-1.635,0.597
1369164.698,3,-30.312,-14.656,3.051,4,-1.871,-2.657,1.501
1369164.7,3,-30.312,-14.656,3.051,4,-1.802,-1.937,2.806
1369164.702,3,-12.286,-15.101,3.303,4,-1.802,-1.937,2.806
1369164.707,3,1.846,-14.388,3.365,4,-1.166,0.321,3.745
1369164.712,3,8.982,-12.516,0.909,4,-0.698,2.742,3.741
1369164.718,3,11.709,-10.066,-4.906,4,-0.441,4.716,3.005
1369164.722,3,10.95,-8.131,-10.586,4,-0.278,5.66,1.948
1369164.726,3,8.244,-7.414,-12.392,4,-0.195,5.332,0.85
1369164.732,3,4.96,-8.083,-10.731,4,-0.203,4.075,-0.1
1369164.737,3,1.338,-9.85,-7.672,4,-0.25,2.442,-0.782
1369164.742,3,-2.471,-11.983,-3.512,4,-0.311,0.959,-1.149
1369164.746,3,-5.391,-13.691,0.698,4,-0.383,-0.026,-1.176
1369164.752,3,-7.244,-14.462,1.834,4,-0.413,-0.476,-0.881
1369164.757,3,-7.271,-12.724,-0.778,4,-0.394,-0.512,-0.325
1369164.762,3,-6.027,-9.268,-4.809,4,-0.47,-0.23,0.419
1369164.766,3,-4.474,-6.349,-6.705,4,-0.662,0.135,1.158
1369164.772,3,-2.99,-4.444,-6.328,4,-0.871,0.284,1.72
1369164.777,3,-1.993,-4.037,-4.79,4,-0.995,0.148,2.083
1369164.782,3,-1.507,-5.016,-3.77,4,-0.989,-0.084,2.276
1369164.787,3,-1.27,-6.365,-4.283,4,-0.891,-0.193,2.343
1369164.793,3,-1.07,-7.246,-5.194,4,-0.779,-0.148,2.315
1369164.798,3,-1.097,-7.659,-4.814,4,-0.727,-0.071,2.216
1369164.8,3,-1.097,-7.659,-4.814,4,-0.735,-0.046,2.053
1369164.803,3,-1.634,-8.173,-3.543,4,-0.735,-0.046,2.053
1369164.808,3,-2.697,-8.963,-2.855,4,-0.737,-0.059,1.84
1369164.81,3,-2.697,-8.963,-2.855,4,-0.69,-0.065,1.609
1369164.813,3,-4.069,-9.752,-3.345,4,-0.69,-0.065,1.609
1369164.818,3,-5.351,-10.238,-4.205,4,-0.619,-0.04,1.394
1369164.822,3,-6.366,-10.411,-4.325,4,-0.582,0.01,1.221
1369164.828,3,-7.044,-10.444,-4.17,4,-0.588,0.072,1.086
1369164.833,3,-7.326,-10.378,-4.445,4,-0.605,0.181,0.976
1369164.837,3,-7.379,-10.271,-5.183,4,-0.609,0.346,0.872
1369164.842,3,-7.312,-10.198,-5.841,4,-0.613,0.518,0.76
